collection	gene_set	description	discovery_common_direction	discovery_common_p	discovery_common_fdr	heldout_common_direction	heldout_common_p	heldout_common_fdr	n_state_direction_match	opposite_supported_state	replicated	fgsea_nes	fgsea_p_value	fgsea_fdr	leading_edge	leading_edge_size	community_id	community_label
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	Any process that activates or increases the frequency, rate or extent of cell cycle phase transition. [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:22841721]	Up	0.0310826564961752	0.468999757443464	Up	0.0262422071991382	0.343224725696676	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	Any process that increases the rate, frequency or extent of a cellular process that is involved in the progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. [GOC:dph, GOC:tb]	Up	0.0815930486977892	0.621924307868957	Up	0.133231564407435	0.606392557476545	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	Any process that increases the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate. [GOC:BHF, GOC:dph, GOC:tb]	Up	0.0183436151579085	0.402751952932445	Up	0.050717030537803	0.429248334062305	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	Any process that activates or increases the frequency, rate or extent of cell differentiation. [GOC:go_curators]	Up	0.314009212651708	0.839221492701519	Up	0.524164191044073	0.86264281009662	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION	Any process that activates or increases the frequency, rate or extent of cell division. [GOC:ai]	Up	0.472869992744571	0.906479079533724	Up	0.937249074248322	0.981266846240395	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH	Any process that activates or increases the frequency, rate, extent or direction of cell growth. [GOC:go_curators]	Up	0.355797232079672	0.878168900163439	Down	0.670305403007917	0.924188337169218	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	Any process that activates or increases the frequency, rate or extent of cell junction assembly. [GOC:TermGenie]	Up	0.379218373163302	0.895663070428244	Up	0.811611225182317	0.953616420876644	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	Any process that activates or increases the frequency, rate or extent of cell killing. [GOC:mah]	Down	0.487584885546812	0.916617574283209	Down	0.1111060888378	0.578527531607365	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION	Any process that activates or increases the rate or extent of cell adhesion to an extracellular matrix. [GOC:hjd]	Up	0.516517688875159	0.923165288028233	Up	0.837909037646354	0.956906599582124	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS	Any process that increases the frequency, rate or extent of cell morphogenesis contributing to cell differentiation. Cell morphogenesis involved in differentiation is the change in form (cell shape and size) that occurs when relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history. [GOC:dph, GOC:tb]	Up	0.0681197189787351	0.591854854028698	Up	0.204685059125941	0.665524918532764	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	Any process that activates or increases the rate or extent of cell proliferation. [GOC:go_curators]	Down	0.953639550618163	0.992294482117269	Down	0.868237284350929	0.964083580817607	2	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	Any process that activates or increases the frequency, rate or extent of the process involved in the formation, arrangement of constituent parts, or disassembly of cell projections. [GOC:mah]	Up	0.253607431135718	0.805794013526613	Down	0.838549085107774	0.956906599582124	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	Any process that increases the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules. [GOC:dph, GOC:pf, GOC:tb]	Up	0.948441595074706	0.989736671195387	Down	0.904248360873285	0.975955292959128	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	Any process that activates or increases the frequency, rate or extent of cell-substrate junction organization. [GOC:aruk]	Down	0.502165279144103	0.918413844179815	Down	0.131322939737955	0.606392557476545	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	Any process that activates or increases the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component. [GOC:jl]	Up	0.86534732323107	0.988694792773085	Down	0.699334294756662	0.929625330037344	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	Any process that activates or increases the frequency, rate or extent of cellular response to insulin stimulus. [GOC:TermGenie, GOC:yaf]	Down	0.570681671190644	0.940394571152724	Up	0.538510256169108	0.865829480129909	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_RENAL_FILTRATION	A renal system process in which fluid circulating through the body is filtered through a barrier system. [GOC:pr, GOC:sart]	Up	0.0587308603313388	0.5646849199047	Up	0.380992776332789	0.804940943751423	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	Any process that activates or increases the frequency, rate, or extent of chemokine production. [GOC:mah]	Down	0.169235221947122	0.755124831700913	Down	0.0472299090435632	0.421514145560823	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS	Any process that activates or increases the frequency, rate or extent of the directed movement of a motile cell or organism in response to a specific chemical concentration gradient. [GOC:ai]	Down	0.820901889712252	0.983409979241986	Down	0.443027073072663	0.828689770616982	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	Any process that activates or increases the frequency, rate or extent of chromosome organization. [GOC:obol]	Down	0.441237539586957	0.904728143904254	Up	0.946047800256271	0.982170781544753	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	Any process that activates or increases the frequency, rate or extent of chromosome segregation, the process in which genetic material, in the form of chromosomes, is organized and then physically separated and apportioned to two or more sets. [GOC:ai]	Up	0.319739927771699	0.843136257632747	Up	0.63787531418958	0.915786629490679	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	Any process that activates or increases the frequency, rate or extent of chromosome separation. [GO_REF:0000058, GOC:bhm, GOC:TermGenie, PMID:21795393]	Up	0.0762987266213351	0.60544451194547	Up	0.072249854452229	0.502083544779019	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY	Any process that activates or increases the frequency, rate or extent of the formation of a cilium. [GOC:cilia, GOC:go_curators]	Up	0.110475238426984	0.688981999297696	Up	0.133300873284775	0.606392557476545	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	Any process that activates or increases the frequency, rate or extent of cold-induced thermogenesis. [PMID:27876809]	Up	0.617125788684074	0.944491945767691	Up	0.920124694217422	0.979319897671257	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	Any process that activates or increases the frequency, rate or extent of production of a cytokine. [GOC:add, ISBN:0781735149]	Down	0.853399419146473	0.988694792773085	Down	0.729319987779723	0.935535726598117	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	Any process that activates or increases the frequency, rate, or extent of cytokine production that contributes to an immune response. [GOC:add]	Down	0.753702182307949	0.970197020072658	Down	0.296631456734533	0.752064155179702	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	Any process that activates or increases the frequency, rate or extent of cytokine production involved in inflammatory response. [GOC:TermGenie]	Up	0.172801712084496	0.756161326843857	Up	0.925529665712026	0.97993750762881	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS	Any process that activates or increases the frequency, rate or extent of the division of the cytoplasm of a cell, and its separation into two daughter cells. [GOC:mah]	Up	0.0933705269470224	0.653599038837671	Up	0.282219731550957	0.744812516970941	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION	Any process that activates or increases the frequency, rate or extent of cytoplasmic translation. [GOC:obol]	Down	0.00519344931419129	0.201448128398242	Down	0.134176628868763	0.606392557476545	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	Any process that activates or increases the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures. [GOC:ai]	Down	0.489156778886325	0.917771401307579	Down	0.401720107327467	0.814977783995619	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	Any process that increases the concentration of calcium ions in the cytosol. [GOC:ai]	Down	0.304739863445317	0.838628044041749	Down	0.17435845884937	0.646455309886343	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_D_GLUCOSE_IMPORT	Any process that activates or increases the frequency, rate or extent of the import of the hexose monosaccharide glucose into a cell or organelle. [GOC:ai, GOC:dph, GOC:tb]	Down	0.389931163570036	0.89673892755138	Down	0.0830235431755195	0.517417420124503	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT	Any process that increases the frequency, rate or extent of glucose transport across a membrane. Glucose transport is the directed movement of the hexose monosaccharide glucose into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:BHF, GOC:dph, GOC:tb]	Down	0.5169773731187	0.923165288028233	Down	0.127916436346044	0.602726046263287	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	Any process that activates or increases the frequency, rate or extent of a defense response. [GOC:mah]	Down	0.684286246406235	0.962067358302923	Down	0.477601358057846	0.84626031446654	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	Any host process that results in the promotion of antiviral immune response mechanisms, thereby limiting viral replication. [GOC:add, GOC:dph, GOC:tb, ISBN:0781735149]	Up	0.843823919481327	0.986864088076821	Down	0.78696166775677	0.949679468213809	2	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	Any process that increases the rate, frequency, or extent of dendritic spine development, the process whose specific outcome is the progression of the dendritic spine over time, from its formation to the mature structure. [GOC:dph]	Up	0.987444750234029	0.997010011338605	Down	0.80913774862448	0.953354997385098	2	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	Any process that increases the rate, frequency, or extent of dendritic spine morphogenesis, the process in which the anatomical structures of a dendritic spine are generated and organized. A dendritic spine is a protrusion from a dendrite and a specialized subcellular compartment involved in synaptic transmission. [GOC:dph]	Up	0.872481855162502	0.988694792773085	NA	NA	NA	2	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	Any process that activates, maintains or increases the rate of developmental growth. [GOC:go_curators]	Up	0.516373801913251	0.923165288028233	Up	0.961376453960135	0.988123386187802	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_DNA_BINDING	Any process that increases the frequency, rate or extent of DNA binding. DNA binding is any process in which a gene product interacts selectively with DNA (deoxyribonucleic acid). [GOC:dph, GOC:jl, GOC:tb]	Down	0.143832597270219	0.734092978173003	NA	NA	NA	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	Any process that activates or increases the frequency, rate or extent of activity of a transcription factor, any factor involved in the initiation or regulation of transcription. [GOC:ai]	Up	0.810750572496581	0.982183858579725	Down	0.915605068092406	0.979014244247874	2	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	Any process that activates or increases the frequency, rate or extent of DNA biosynthetic process. [GOC:obol]	Down	0.245289246567723	0.804999443412512	Down	0.621440654966061	0.909418542673728	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	Any process that activates, maintains or increases the rate of the cascade of processes induced by the cell cycle regulator phosphoprotein p53, or an equivalent protein, in response to the detection of DNA damage. [GOC:jl]	Down	0.640821228665847	0.952394064903962	NA	NA	NA	2	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving DNA. [GOC:ai]	Up	0.721915088582078	0.967449356714025	Up	0.384622763035307	0.805064601626246	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION	Any process that activates or increases the frequency, rate or extent of DNA recombination. [GOC:go_curators]	Up	0.185847216185348	0.769176271164121	Up	0.0250262899079223	0.334433605984313	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR	Any process that activates or increases the frequency, rate or extent of DNA repair. [GOC:go_curators]	Up	0.160351299354688	0.745064828988285	Up	0.0305164376838599	0.37423290743968	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_DNA_REPLICATION	Any process that activates or increases the frequency, rate or extent of DNA replication. [GOC:go_curators]	Down	0.566441635299804	0.939002800316588	Down	0.333102949169324	0.767181102515	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	Any process that activates or increases the frequency, rate or extent of transcription elongation, the extension of an RNA molecule after transcription initiation and promoter clearance by the addition of ribonucleotides catalyzed by a DNA-dependent RNA polymerase. [GOC:mah, GOC:txnOH]	Down	0.359527239494398	0.88016100496139	Up	0.941626416513099	0.981266846240395	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	Any process that activates or increases the frequency, rate or extent of DNA-templated transcription initiation. [GOC:mah, GOC:txnOH]	Down	0.0807900719195892	0.618504695331767	Down	0.941353231819733	0.981266846240395	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	Any process that activates or increases the frequency, rate or extent of double-strand break repair. [GOC:BHF]	Up	0.113707283482573	0.689152997634828	Up	0.00385596133790018	0.141197505620412	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	Any process that activates or increases the frequency, rate or extent of double-strand break repair via homologous recombination. [GO_REF:0000058, GOC:TermGenie, PMID:12023299]	Up	0.764080679975496	0.970977604554163	Up	0.0510330106238931	0.429758608845653	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	Any process that activates or increases the frequency, rate or extent of double-strand break repair via nonhomologous end joining. [GOC:obol]	Up	0.406587260146519	0.899129393549212	Up	0.337332758774079	0.772027711267362	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	Any process that activates or increases the frequency, rate or extent of embryonic development. [GOC:go_curators]	Up	0.680680570809675	0.961152486444512	NA	NA	NA	2	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS	Any process that activates or increases the frequency, rate or extent of endocytosis. [GOC:go_curators]	Up	0.989013368451902	0.997010011338605	Up	0.744027280929317	0.93883085043161	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	Any process that activates or increases the frequency, rate or extent of endoplasmic reticulum unfolded protein response. [GOC:TermGenie]	Up	0.905944863009479	0.989736671195387	Down	0.850872507034905	0.957447541139417	1	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	Any process that increases the rate, frequency, or extent of the orderly movement of an endothelial cell into the extracellular matrix to form an endothelium. [GOC:BHF, GOC:dph, GOC:tb]	Up	0.527029674498225	0.925715680347766	Down	0.881133817676226	0.968177718073777	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	Any process that activates or increases the rate or extent of endothelial cell proliferation. [GOC:add]	Up	0.605161269986689	0.940519569894581	Up	0.746879107796564	0.93883085043161	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
